year,month,rank,artist,song,romance_score,political_score,sad_score
1987,8,76,nataliecole,jumpstart,5,43,2
1987,8,78,petergabriel,redrain,7,38,2
1987,8,79,jonathanbutler,lies,0,31,5
1987,8,80,tpau,heartandsoul,2,38,2
1987,8,82,laurabranigan,shatteredglass,0,17,2
1987,9,1,rickastley,nevergonnagiveyouup,2,22,3
1987,9,5,wetwetwet,sweetlittlemystery,0,11,0
1987,9,9,tpau,heartandsoul,2,38,2
1987,9,11,prince,ugotthelook,0,42,0
1987,9,14,whitneyhouston,didntwealmosthaveitall,3,20,0
1987,9,15,cliffrichard,somepeople,0,22,3
1987,9,17,defleppard,animal,0,24,0
1987,9,19,neworder,truefaith,2,28,2
1987,9,22,depechemode,neverletmedownagain,0,11,0
1987,9,23,loslobos,labamba,0,6,0
1987,9,25,smiths,girlfriendinacoma,0,24,3
1987,9,26,madonna,whosthatgirl,3,10,3
1987,9,29,bonjovi,neversaygoodbye,8,30,5
1987,9,30,cult,wildflower,0,34,0
1987,9,31,heart,alone,0,9,2
1987,9,34,johnnyhatesjazz,idontwanttobeahero,0,91,2
1987,9,36,atlanticstarr,always,2,17,0
1987,9,37,jesusandmarychain,happywhenitrains,0,21,3
1987,9,38,jonathanbutler,lies,0,31,5
1987,9,40,wasp,screamuntilyoulikeit,2,22,2
1987,9,41,davidbowie,neverletmedown,0,15,0
1987,9,44,nataliecole,jumpstart,5,43,2
1987,9,45,luthervandross,ireallydidntmeanit,2,19,3
1987,9,46,kimwilde,sayyoureallywantme,2,16,0
1987,9,47,chrisrea,lovingyouagain,7,13,2
1987,9,48,luthervandross,stoptolove,5,24,3
1987,9,54,bananarama,iheardarumour,0,13,0
1987,9,59,motleycrue,girlsgirlsgirls,0,57,0
1987,9,60,petshopboys,itsasin,2,31,2
1987,9,62,stephaniemills,youreputtinarushonme,4,16,2
1987,9,76,llcoolj,ineedlove,11,67,4
1987,9,80,gowest,thekingisdead,0,25,4
1987,9,83,icehouse,crazy,2,20,0
1987,9,85,marillion,sugarmice,3,91,0
1987,9,89,sammyhagar,givetolive,0,54,0
1987,9,92,deaconblue,whenwillyoumakemytelephonering,3,19,2
1987,9,94,donnyosmond,iminitforlove,0,25,3
1987,10,2,rickastley,nevergonnagiveyouup,2,22,3
1987,10,3,michaeljackson,bad,2,34,2
1987,10,4,cliffrichard,somepeople,0,22,3
1987,10,5,madonna,causingacommotion,3,24,0
1987,10,9,llcoolj,ineedlove,11,67,4
1987,10,11,tpau,heartandsoul,2,38,2
1987,10,13,sistersofmercy,thiscorrosion,2,92,3
1987,10,14,johnnyhatesjazz,idontwanttobeahero,0,91,2
1987,10,15,level42,itsover,0,21,3
1987,10,18,defleppard,poursomesugaronme,2,24,2
1987,10,21,brucespringsteen,brilliantdisguise,3,24,3
1987,10,22,beegees,youwinagain,2,37,0
1987,10,24,jonathanbutler,lies,0,31,5
1987,10,27,shakinstevens,comeseeaboutme,2,16,2
1987,10,28,luthervandross,stoptolove,5,24,3
1987,10,30,heart,whowillyourunto,0,15,2
1987,10,32,kiss,crazycrazynights,0,26,0
1987,10,33,mickjagger,letswork,0,37,0
1987,10,37,wetwetwet,sweetlittlemystery,0,11,0
1987,10,38,erasure,thecircus,0,53,0
1987,10,41,loslobos,comeonletsgo,4,5,0
1987,10,42,fleetwoodmac,littlelies,0,21,0
1987,10,54,debbiegibson,onlyinmydreams,0,9,4
1987,10,55,prince,ugotthelook,0,42,0
1987,10,59,billyidol,monymony,0,27,0
1987,10,60,whitneyhouston,didntwealmosthaveitall,3,20,0
1987,10,64,davidbowie,neverletmedown,0,15,0
1987,10,69,rayparkerjr,idontthinkthatmanshouldsleepalone,3,44,2
1987,10,73,yes,lovewillfindaway,0,10,0
1987,10,74,neworder,truefaith,2,28,2
1987,10,77,donnyosmond,iminitforlove,0,25,3
1987,10,79,cult,wildflower,0,34,0
1987,10,81,freddiejackson,jamtonight,0,12,0
1987,10,84,alisonmoyet,sleeplikebreathing,0,10,0
1987,10,97,primalscream,imperial,4,21,0
1987,10,99,cameo,shesmine,0,71,2
1987,11,1,beegees,youwinagain,2,37,0
1987,11,2,georgemichael,faith,2,21,2
1987,11,3,rickastley,wheneveryouneedsomebody,0,16,2
1987,11,4,bananarama,loveinthefirstdegree,2,37,0
1987,11,5,tpau,chinainyourhand,0,32,2
1987,11,6,fleetwoodmac,littlelies,0,21,0
1987,11,7,georgeharrison,gotmymindsetonyou,0,14,0
1987,11,8,billyidol,monymony,0,27,0
1987,11,11,erasure,thecircus,0,53,0
1987,11,13,rayparkerjr,idontthinkthatmanshouldsleepalone,3,44,2
1987,11,14,petshopboys,rent,0,21,2
1987,11,16,kiss,crazycrazynights,0,26,0
1987,11,20,stylecouncil,wanted,0,18,2
1987,11,23,loslobos,comeonletsgo,4,5,0
1987,11,26,ninasimone,mybabyjustcaresforme,0,10,0
1987,11,31,eurythmics,beethovenilovetolistento,2,19,0
1987,11,34,michaeljackson,bad,2,34,2
1987,11,35,cliffrichard,rememberme,0,13,0
1987,11,36,jesusandmarychain,darklands,3,15,0
1987,11,37,rickastley,nevergonnagiveyouup,2,22,3
1987,11,39,donnasummer,dinnerwithgershwin,0,14,0
1987,11,40,marillion,warmwetcircles,7,61,3
1987,11,42,wasp,idontneednodoctor,0,6,0
1987,11,43,bryanferry,therightstuff,2,36,0
1987,11,45,llcoolj,ineedlove,11,67,4
1987,11,47,madonna,causingacommotion,3,24,0
1987,11,50,cure,justlikeheaven,5,8,3
1987,11,51,maxipriest,someguyshavealltheluck,3,29,2
1987,11,52,aerosmith,dudelookslikealady,0,26,0
1987,11,56,barrywhite,shoyouright,4,42,2
1987,11,59,steviewonder,skeletons,3,43,2
1987,11,60,sting,wellbetogether,5,22,2
1987,11,61,desireless,voyagevoyage,0,26,0
1987,11,62,inxs,needyoutonight,0,19,0
1987,11,64,luthervandross,soamazing,3,11,2
1987,11,68,sistersofmercy,thiscorrosion,2,92,3
1987,11,70,cameo,shesmine,0,71,2
1987,11,76,joecocker,unchainmyheart,0,27,0
1987,11,87,black,imnotafraid,0,22,0
1987,11,89,jethrotull,steelmonkey,0,30,0
1987,11,93,sandra,everlastinglove,2,16,4
1987,11,97,proclaimers,letterfromamerica,2,63,3
1987,12,1,tpau,chinainyourhand,0,32,2
1987,12,2,georgeharrison,gotmymindsetonyou,0,14,0
1987,12,3,proclaimers,letterfromamerica,2,63,3
1987,12,6,whitneyhouston,soemotional,0,16,0
1987,12,7,shakinstevens,whatdoyouwanttomakethoseeyesatmefor,0,6,0
1987,12,8,rickastley,wheneveryouneedsomebody,0,16,2
1987,12,11,ninasimone,mybabyjustcaresforme,0,10,0
1987,12,12,maxipriest,someguyshavealltheluck,3,29,2
1987,12,13,boygeorge,tobereborn,4,26,2
1987,12,16,michaeljackson,thewayyoumakemefeel,3,13,2
1987,12,17,barrywhite,shoyouright,4,42,2
1987,12,20,donnasummer,dinnerwithgershwin,0,14,0
1987,12,22,hooters,satellite,0,26,0
1987,12,25,bananarama,loveinthefirstdegree,2,37,0
1987,12,26,defleppard,hysteria,3,9,0
1987,12,27,johnnyhatesjazz,turnbacktheclock,0,16,0
1987,12,28,beegees,youwinagain,2,37,0
1987,12,29,prince,icouldnevertaketheplaceofyourman,0,16,2
1987,12,30,alisonmoyet,loveletters,4,12,0
1987,12,31,georgemichael,faith,2,21,2
1987,12,37,publicenemy,rebelwithoutapause,2,110,4
1987,12,38,fleetwoodmac,littlelies,0,21,0
1987,12,40,pogues,fairytaleofnewyork,5,34,3
1987,12,41,simplyred,evrytimewesaygoodbye,0,16,3
1987,12,42,kiss,reasontolive,0,14,0
1987,12,47,luthervandross,soamazing,3,11,2
1987,12,48,billyidol,monymony,0,27,0
1987,12,49,smiths,istartedsomethingicouldntfinish,0,8,0
1987,12,54,rem,theoneilove,0,6,0
1987,12,55,joecocker,unchainmyheart,0,27,0
1987,12,56,desireless,voyagevoyage,0,26,0
1987,12,64,rickastley,nevergonnagiveyouup,2,22,3
1987,12,66,petshopboys,rent,0,21,2
1987,12,67,chrisrea,joysofchristmas,0,51,0
1987,12,69,erasure,thecircus,0,53,0
1987,12,72,michaeljackson,bad,2,34,2
1987,12,73,wilsonpickett,inthemidnighthour,3,12,3
1987,12,74,rayparkerjr,idontthinkthatmanshouldsleepalone,3,44,2
1987,12,75,garymoore,takealittletime,0,23,2
1987,12,82,foreigner,sayyouwill,4,12,0
1987,12,83,cher,ifoundsomeone,0,17,0
1987,12,93,jackiewilson,babyworkout,0,18,0
1987,12,94,neildiamond,idreamedadream,2,52,2
1988,1,1,petshopboys,alwaysonmymind,0,14,2
1988,1,2,pogues,fairytaleofnewyork,5,34,3
1988,1,5,belindacarlisle,heavenisaplaceonearth,3,30,3
1988,1,6,alisonmoyet,loveletters,4,12,0
1988,1,7,rickastley,whenifallinlove,5,35,0
1988,1,8,michaeljackson,thewayyoumakemefeel,3,13,2
1988,1,9,tpau,chinainyourhand,0,32,2
1988,1,11,simplyred,evrytimewesaygoodbye,0,16,3
1988,1,12,shakinstevens,whatdoyouwanttomakethoseeyesatmefor,0,6,0
1988,1,13,johnnyhatesjazz,turnbacktheclock,0,16,0
1988,1,15,proclaimers,letterfromamerica,2,63,3
1988,1,16,madonna,thelookoflove,0,20,2
1988,1,18,georgeharrison,gotmymindsetonyou,0,14,0
1988,1,21,cher,ifoundsomeone,0,17,0
1988,1,22,neworder,touchedbythehandofgod,0,15,2
1988,1,24,ninasimone,mybabyjustcaresforme,0,10,0
1988,1,25,whitneyhouston,soemotional,0,16,0
1988,1,29,level42,childrensay,2,48,2
1988,1,33,kiss,reasontolive,0,14,0
1988,1,34,heart,theresthegirl,3,10,2
1988,1,36,hooters,satellite,0,26,0
1988,1,40,maxipriest,someguyshavealltheluck,3,29,2
1988,1,42,rickastley,wheneveryouneedsomebody,0,16,2
1988,1,44,smiths,lastnightidreamtthatsomebodylovedme,2,8,5
1988,1,50,georgemichael,faith,2,21,2
1988,1,51,rem,theoneilove,0,6,0
1988,1,52,beegees,esp,2,51,0
1988,1,55,chrisdeburgh,thesimpletruthachildisborn,2,84,2
1988,1,56,fleetwoodmac,familyman,0,19,2
1988,1,57,beegees,youwinagain,2,37,0
1988,1,62,boygeorge,tobereborn,4,26,2
1988,1,63,eurythmics,shame,0,17,2
1988,1,64,pinkfloyd,ontheturningaway,2,28,2
1988,1,65,brucespringsteen,tunneloflove,0,31,0
1988,1,66,donnasummer,dinnerwithgershwin,0,14,0
1988,1,69,prince,icouldnevertaketheplaceofyourman,0,16,2
1988,1,71,publicenemy,rebelwithoutapause,2,110,4
1988,1,74,foreigner,sayyouwill,4,12,0
1988,1,80,megadeth,wakeupdead,0,12,0
1988,1,81,petshopboys,rent,0,21,2
1988,1,83,michaeljackson,bad,2,34,2
1988,1,85,rickastley,nevergonnagiveyouup,2,22,3
1988,1,90,erasure,thecircus,0,53,0
1988,1,93,kiss,crazycrazynights,0,26,0
1988,1,98,jesusandmarychain,darklands,3,15,0
1988,1,99,marillion,warmwetcircles,7,61,3
1988,2,3,belindacarlisle,heavenisaplaceonearth,3,30,3
1988,2,8,taylordayne,tellittomyheart,3,17,3
1988,2,9,debbiegibson,shakeyourlove,0,15,0
1988,2,16,kylieminogue,ishouldbesolucky,3,27,0
1988,2,20,tpau,valentine,2,10,3
1988,2,22,cher,ifoundsomeone,0,17,0
1988,2,23,stranglers,alldayandallofthenight,2,5,0
1988,2,25,whitesnake,givemeallyourlove,4,11,0
1988,2,29,sineadoconnor,mandinka,0,22,2
1988,2,30,petshopboys,alwaysonmymind,0,14,2
1988,2,32,inxs,newsensation,2,31,2
1988,2,36,eddygrant,gimmehopejoanna,5,146,2
1988,2,37,bananarama,icanthelpit,2,17,0
1988,2,41,georgemichael,fatherfigure,12,51,2
1988,2,42,deaconblue,dignity,0,43,2
1988,2,49,robertplant,heavenknows,3,42,2
1988,2,51,rickastley,whenifallinlove,5,35,0
1988,2,53,basia,promises,3,25,0
1988,2,54,georgeharrison,whenwewasfab,0,35,2
1988,2,55,bangles,hazyshadeofwinter,3,21,2
1988,2,60,motleycrue,youreallineed,0,61,4
1988,2,64,jethrotull,saidshewasadancer,3,33,4
1988,2,66,donnasummer,allsystemsgo,2,36,0
1988,2,68,michaeljackson,thewayyoumakemefeel,3,13,2
1988,2,71,faithnomore,wecarealot,3,83,0
1988,2,72,publicenemy,bringthenoise,9,125,0
1988,2,75,depechemode,behindthewheel,0,9,0
1988,2,77,steviewonder,youwillknow,0,36,3
1988,2,78,black,paradise,2,14,3
1988,2,81,hooters,karlawithak,0,25,2
1988,2,82,agnethafaltskog,thelasttime,2,18,4
1988,2,83,chrisrea,quesera,4,27,2
1988,2,88,ericcarmen,hungryeyes,0,8,2
1988,2,93,georgeharrison,gotmymindsetonyou,0,14,0
1988,2,94,heart,theresthegirl,3,10,2
1988,2,95,bonnietyler,thebest,2,18,2
1988,3,1,kylieminogue,ishouldbesolucky,3,27,0
1988,3,4,rickastley,togetherforever,3,20,0
1988,3,5,morrissey,suedehead,0,13,0
1988,3,6,taylordayne,tellittomyheart,3,17,3
1988,3,7,vanessaparadis,joeletaxi,0,13,0
1988,3,8,eddygrant,gimmehopejoanna,5,146,2
1988,3,12,bangles,hazyshadeofwinter,3,21,2
1988,3,17,belindacarlisle,igetweak,2,28,2
1988,3,20,erasure,shipoffools,2,30,0
1988,3,24,tpau,valentine,2,10,3
1988,3,25,michaeljackson,maninthemirror,0,42,0
1988,3,26,debbiegibson,shakeyourlove,0,15,0
1988,3,29,echothebunnymen,peoplearestrange,0,19,0
1988,3,30,georgeharrison,whenwewasfab,0,35,2
1988,3,32,johnnyhatesjazz,heartofgold,0,31,2
1988,3,34,sineadoconnor,mandinka,0,22,2
1988,3,39,deaconblue,dignity,0,43,2
1988,3,45,megadeth,anarchyintheuk,0,38,0
1988,3,49,keithsweat,iwanther,2,38,0
1988,3,51,bryanferry,kissandtell,2,27,2
1988,3,53,belindacarlisle,heavenisaplaceonearth,3,30,3
1988,3,55,richardmarx,shouldveknownbetter,0,40,2
1988,3,59,davidleeroth,justlikeparadise,0,34,0
1988,3,61,whitesnake,givemeallyourlove,4,11,0
1988,3,63,pogues,ifishouldfallfromgracewithgod,3,39,0
1988,3,68,cure,hothothot,3,29,0
1988,3,72,boygeorge,livemylife,0,38,2
1988,3,73,proclaimers,makemyheartfly,0,9,0
1988,3,74,saxon,ridelikethewind,0,42,2
1988,3,78,simplyred,iwontfeelbad,4,46,2
1988,3,96,ninasimone,mrbojangles,2,24,3
1988,3,97,barringtonlevy,shesmine,3,15,0
1988,3,99,rickspringfield,rockoflife,3,24,0
1988,4,3,ironmaiden,caniplaywithmadness,2,32,3
1988,4,5,aha,stayontheseroads,0,17,4
1988,4,7,petshopboys,heart,0,7,2
1988,4,8,kylieminogue,ishouldbesolucky,3,27,0
1988,4,14,whitneyhouston,wheredobrokenheartsgo,2,13,3
1988,4,16,belindacarlisle,igetweak,2,28,2
1988,4,17,wetwetwet,temptation,0,72,0
1988,4,18,erasure,shipoffools,2,30,0
1988,4,20,vanessaparadis,joeletaxi,0,13,0
1988,4,22,statusquo,aintcomplaining,2,19,0
1988,4,23,rickastley,togetherforever,3,20,0
1988,4,25,taylordayne,proveyourlove,0,10,0
1988,4,26,keithsweat,iwanther,2,38,0
1988,4,29,fleetwoodmac,everywhere,0,6,0
1988,4,34,nataliecole,pinkcadillac,3,27,2
1988,4,38,davidleeroth,justlikeparadise,0,34,0
1988,4,42,johnnyhatesjazz,heartofgold,0,31,2
1988,4,43,magnum,daysofnotrust,0,70,2
1988,4,44,madness,ipronounceyou,2,37,4
1988,4,46,eddygrant,gimmehopejoanna,5,146,2
1988,4,47,sade,loveisstrongerthanpride,0,16,2
1988,4,48,taylordayne,tellittomyheart,3,17,3
1988,4,53,bangles,hazyshadeofwinter,3,21,2
1988,4,54,inxs,devilinside,0,34,0
1988,4,58,robertpalmer,sweetlies,2,13,0
1988,4,62,morrissey,suedehead,0,13,0
1988,4,70,cher,weallsleepalone,0,30,2
1988,4,74,teenamarie,ooolalala,5,38,4
1988,4,76,sistersofmercy,bodyandsoul,0,11,2
1988,4,79,pogues,ifishouldfallfromgracewithgod,3,39,0
1988,4,82,michaelbolton,sittinonthedockofthebay,0,17,0
1988,4,87,everythingbutthegirl,ialwayswasyourgirl,0,27,0
1988,4,90,barringtonlevy,shesmine,3,15,0
1988,4,96,petshopboys,alwaysonmymind,0,14,2
1988,5,5,bananarama,iwantyouback,0,16,4
1988,5,6,nataliecole,pinkcadillac,3,27,2
1988,5,7,petshopboys,heart,0,7,2
1988,5,9,georgemichael,onemoretry,0,34,4
1988,5,16,fleetwoodmac,everywhere,0,6,0
1988,5,29,magnum,starttalkinglove,0,11,4
1988,5,32,luthervandross,igaveitupwhenifellinlove,0,21,4
1988,5,33,taylordayne,proveyourlove,0,10,0
1988,5,41,poison,nothinbutagoodtime,0,35,2
1988,5,42,belindacarlisle,circleinthesand,3,9,2
1988,5,47,debbiegibson,outoftheblue,0,12,0
1988,5,48,billyocean,calypsocrazy,0,9,2
1988,5,49,midnightoil,bedsareburning,2,34,2
1988,5,53,louisarmstrong,whatawonderfulworld,0,28,0
1988,5,55,rem,finestworksong,0,19,0
1988,5,60,defleppard,armageddonit,2,23,0
1988,5,61,kylieminogue,ishouldbesolucky,3,27,0
1988,5,68,rush,primemover,0,26,0
1988,5,73,eurythmics,ineedaman,0,17,0
1988,5,74,wetwetwet,temptation,0,72,0
1988,5,76,icehouse,electricblue,0,22,0
1988,5,77,killingjoke,america,2,94,0
1988,5,78,richardmarx,endlesssummernights,4,31,7
1988,5,80,saxon,icantwaitanymore,2,18,3
1988,5,86,sineadoconnor,iwantyourhandsonme,0,7,0
1988,6,2,kylieminogue,gottobecertain,4,15,0
1988,6,4,belindacarlisle,circleinthesand,3,9,2
1988,6,10,whitneyhouston,lovewillsavetheday,2,36,0
1988,6,15,heart,whataboutlove,2,14,2
1988,6,19,debbiegibson,outoftheblue,0,12,0
1988,6,21,rodstewart,lostinyou,3,42,3
1988,6,29,stylecouncil,lifeatatoppeopleshealthfarm,4,72,2
1988,6,32,maxipriest,wildworld,0,10,0
1988,6,34,statusquo,whogetsthelove,5,31,2
1988,6,38,kimwilde,heymrheartache,0,18,3
1988,6,40,bananarama,iwantyouback,0,16,4
1988,6,41,nataliecole,pinkcadillac,3,27,2
1988,6,44,sade,paradise,2,5,0
1988,6,49,rundmc,runshouse,2,76,0
1988,6,57,eltonjohn,idontwannagoonwithyoulikethat,0,35,2
1988,6,58,teddypendergrass,joy,9,43,3
1988,6,59,scorpions,rhythmoflove,2,22,2
1988,6,60,depechemode,little15,0,16,2
1988,6,61,basia,timeandtide,2,14,0
1988,6,66,fleetwoodmac,everywhere,0,6,0
1988,6,67,georgemichael,onemoretry,0,34,4
1988,6,68,icehouse,electricblue,0,22,0
1988,6,72,petshopboys,heart,0,7,2
1988,6,77,stevewinwood,rollwithit,2,16,0
1988,6,79,sambrown,stop,4,14,2
1988,6,85,swans,lovewilltearusapart,0,36,3
1988,6,88,tracychapman,fastcar,3,48,3
1988,6,91,foreigner,idontwanttolivewithoutyou,3,30,0
1988,6,93,ericcarmen,hungryeyes,0,8,2
1988,6,94,moodyblues,iknowyoureouttheresomewhere,4,29,3
1988,6,100,litaford,kissmedeadly,2,19,2
1988,7,9,maxipriest,wildworld,0,10,0
1988,7,10,tracychapman,fastcar,3,48,3
1988,7,13,erasure,chainsoflove,3,36,2
1988,7,15,brucespringsteen,tougherthantherest,0,18,2
1988,7,16,eurythmics,youhaveplacedachillinmyheart,0,27,2
1988,7,17,tpau,iwillbewithyou,0,22,2
1988,7,19,kylieminogue,gottobecertain,4,15,0
1988,7,23,publicenemy,dontbelievethehype,2,93,2
1988,7,26,morrissey,everydayislikesunday,4,30,0
1988,7,27,inxs,nevertearusapart,0,14,2
1988,7,29,nataliecole,everlasting,3,23,2
1988,7,30,eltonjohn,idontwannagoonwithyoulikethat,0,35,2
1988,7,31,sade,paradise,2,5,0
1988,7,35,joydivision,atmosphere,0,26,0
1988,7,37,belindacarlisle,circleinthesand,3,9,2
1988,7,40,magnum,itmusthavebeenlove,3,18,0
1988,7,42,aha,thebloodthatmovesthebody,3,41,2
1988,7,43,taylordayne,illalwaysloveyou,4,11,0
1988,7,46,sistersofmercy,lucretiamyreflection,0,48,2
1988,7,47,patbenatar,allfiredup,3,16,0
1988,7,50,pinkfloyd,oneslip,4,29,2
1988,7,51,whitneyhouston,lovewillsavetheday,2,36,0
1988,7,55,georgeharrison,thisislove,2,35,0
1988,7,56,moodyblues,iknowyoureouttheresomewhere,4,29,3
1988,7,62,robertpalmer,simplyirresistible,2,43,2
1988,7,67,stevewinwood,rollwithit,2,16,0
1988,7,69,boygeorge,noclause28,0,34,0
1988,7,70,midnightoil,thedeadheart,0,56,0
1988,7,74,rodstewart,lostinyou,3,42,3
1988,7,76,luthervandross,theresnothingbetterthanlove,0,15,2
1988,7,92,cheaptrick,theflame,4,23,2
1988,7,95,litaford,kissmedeadly,2,19,2
1988,7,96,bryanferry,limbo,2,25,2
1988,7,97,pattismith,peoplehavethepower,5,68,3
1988,7,99,millivanilli,girlyouknowitstrue,2,25,2
1988,8,4,kimwilde,youcame,0,14,3
1988,8,8,everythingbutthegirl,idontwanttotalkaboutit,2,20,0
1988,8,10,michaeljackson,dirtydiana,0,26,2
1988,8,13,debbiegibson,foolishbeat,0,15,5
1988,8,15,defleppard,lovebites,3,21,0
1988,8,16,siouxsieandthebanshees,peekaboo,2,29,2
1988,8,18,tracychapman,fastcar,3,48,3
1988,8,19,patbenatar,allfiredup,3,16,0
1988,8,20,georgemichael,monkey,3,19,2
1988,8,27,shakinstevens,feeltheneedinme,2,14,2
1988,8,42,pogues,fiesta,3,63,0
1988,8,46,deaconblue,chocolategirl,0,36,2
1988,8,50,vanhalen,whenitslove,3,16,2
1988,8,51,prince,glamslam,0,35,2
1988,8,54,cinderella,gypsyroad,0,16,3
1988,8,55,brucespringsteen,tougherthantherest,0,18,2
1988,8,59,muddywaters,mannishboy,0,35,3
1988,8,62,inxs,nevertearusapart,0,14,2
1988,8,64,bobbybrown,dontbecruel,2,27,2
1988,8,69,donnyosmond,soldieroflove,3,52,2
1988,8,75,belindacarlisle,madaboutyou,2,13,0
1988,8,78,rodstewart,foreveryoung,2,18,3
1988,8,82,cheaptrick,theflame,4,23,2
1988,8,91,weirdalyankovic,fat,0,42,0
1988,8,92,joanarmatrading,theshoutingstage,2,13,2
1988,8,98,taylordayne,illalwaysloveyou,4,11,0
1988,9,12,aha,touchy,2,27,2
1988,9,13,kimwilde,youcame,0,14,3
1988,9,14,yello,therace,0,70,0
1988,9,18,level42,heaveninmyhands,4,64,2
1988,9,20,metallica,harvesterofsorrow,0,53,2
1988,9,21,bigcountry,kingofemotion,0,16,0
1988,9,23,ironmaiden,theevilthatmendo,0,33,0
1988,9,24,gunsnroses,sweetchildomine,3,31,0
1988,9,26,ub40,wheredidigowrong,4,36,2
1988,9,29,donnyosmond,soldieroflove,3,52,2
1988,9,34,proclaimers,imgonnabe500miles,2,18,2
1988,9,35,europe,superstitious,0,15,2
1988,9,43,bobbybrown,dontbecruel,2,27,2
1988,9,44,vanhalen,whenitslove,3,16,2
1988,9,54,spandauballet,raw,4,47,0
1988,9,56,georgebenson,letsdoitagain,0,20,0
1988,9,57,helloween,drstein,3,66,0
1988,9,58,debbiegibson,foolishbeat,0,15,5
1988,9,59,everythingbutthegirl,idontwanttotalkaboutit,2,20,0
1988,9,60,maxipriest,goodbyetoloveagain,0,10,0
1988,9,65,michaeljackson,dirtydiana,0,26,2
1988,9,66,vixen,edgeofabrokenheart,2,24,3
1988,9,69,patbenatar,allfiredup,3,16,0
1988,9,71,defleppard,lovebites,3,21,0
1988,9,72,davidleeroth,standup,0,47,0
1988,9,74,eltonjohn,townofplenty,2,14,0
1988,9,75,siouxsieandthebanshees,peekaboo,2,29,2
1988,9,83,talkingheads,blind,0,37,2
1988,9,90,tracychapman,talkinboutarevolution,2,59,2
1988,9,92,sade,nothingcancomebetweenus,0,11,2
1988,9,93,pixies,gigantic,0,17,0
1988,9,94,newedition,ifitisntlove,0,17,2
1988,9,96,rundmc,marymary,0,24,3
1988,10,7,petshopboys,dominodancing,2,20,2
1988,10,8,whitneyhouston,onemomentintime,2,25,0
1988,10,10,rickastley,shewantstodancewithme,2,8,2
1988,10,11,proclaimers,imgonnabe500miles,2,18,2
1988,10,12,yello,therace,0,70,0
1988,10,17,bonjovi,badmedicine,6,32,2
1988,10,19,erasure,alittlerespect,3,44,2
1988,10,20,duranduran,idontwantyourlove,2,37,0
1988,10,25,bobbymcferrin,dontworrybehappy,2,33,0
1988,10,31,michaeljackson,anotherpartofme,2,38,2
1988,10,32,brucespringsteen,spareparts,5,47,5
1988,10,35,belindacarlisle,worldwithoutyou,5,20,0
1988,10,37,tpau,secretgarden,2,45,2
1988,10,41,aha,touchy,2,27,2
1988,10,46,garynuman,newanger,0,10,0
1988,10,50,kimwilde,nevertrustastranger,2,14,3
1988,10,52,gunsnroses,sweetchildomine,3,31,0
1988,10,54,patbenatar,dontwalkaway,2,12,4
1988,10,55,level42,heaveninmyhands,4,64,2
1988,10,60,black,thebigone,2,17,0
1988,10,69,millivanilli,girlyouknowitstrue,2,25,2
1988,10,74,bigcountry,kingofemotion,0,16,0
1988,10,77,cheaptrick,dontbecruel,0,13,0
1988,10,82,petercetera,onegoodwoman,0,35,0
1988,10,85,talktalk,ibelieveinyou,2,12,0
1988,10,87,labisiffre,listentothevoices,0,88,2
1988,10,88,johnfarnham,ageofreason,3,39,0
1988,10,92,stryper,alwaysthereforyou,0,9,3
1988,10,98,amygrant,leadmeon,4,53,3
1988,10,99,olivianewtonjohn,therumour,3,40,4
1988,11,2,kylieminogue,jenesaispaspourquoi,0,11,0
1988,11,3,millivanilli,girlyouknowitstrue,2,25,2
1988,11,6,whitneyhouston,onemomentintime,2,25,0
1988,11,8,robertpalmer,shemakesmyday,0,25,0
1988,11,10,erasure,alittlerespect,3,44,2
1988,11,12,bobbymcferrin,dontworrybehappy,2,33,0
1988,11,13,kimwilde,nevertrustastranger,2,14,3
1988,11,15,deaconblue,realgonekid,2,27,2
1988,11,20,rickastley,shewantstodancewithme,2,8,2
1988,11,31,prince,iwishuheaven,2,5,0
1988,11,32,level42,takealook,0,21,2
1988,11,35,tpau,secretgarden,2,45,2
1988,11,39,chrisdeburgh,missingyou,3,20,2
1988,11,42,petshopboys,dominodancing,2,20,2
1988,11,45,humanleague,loveisallthatmatters,0,13,2
1988,11,46,steveearle,copperheadroad,0,45,4
1988,11,53,travelingwilburys,handlewithcare,0,17,0
1988,11,57,karynwhite,thewayyouloveme,0,15,0
1988,11,59,poison,fallenangel,0,47,0
1988,11,60,shakinstevens,howmanytearscanyouhide,0,13,2
1988,11,68,yello,therace,0,70,0
1988,11,69,bangles,inyourroom,4,24,0
1988,11,72,proclaimers,imgonnabe500miles,2,18,2
1988,11,73,bonjovi,badmedicine,6,32,2
1988,11,77,cameo,youmakemework,0,22,0
1988,11,88,donnyosmond,ifitslovethatyouwant,6,14,3
1988,11,93,europe,openyourheart,0,15,2
1988,11,98,helloween,iwantout,0,41,0
1988,12,3,chrisdeburgh,missingyou,3,20,2
1988,12,4,petshopboys,lefttomyowndevices,2,34,4
1988,12,5,inxs,needyoutonight,0,19,0
1988,12,6,philcollins,twohearts,3,15,0
1988,12,7,cliffrichard,mistletoeandwine,0,33,2
1988,12,8,michaeljackson,smoothcriminal,0,29,0
1988,12,9,saltnpepa,twistandshout,5,22,2
